StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Technical_Skills_Score,PlacementStatus,PlacementStatus_encoded
4242,7.6,1.0,3,1,82,4.5,Yes,Yes,84,80,61.0,placed,1
4243,7.8,0.0,3,0,83,4.4,Yes,Yes,77,83,70.0,notplaced,0
4244,6.5,1.0,2,0,88,4.4,No,Yes,60,72,85.0,placed,1
4245,8.4,2.0,3,2,90,4.8,Yes,Yes,74,85,41.0,placed,1
4246,7.9,1.0,1,1,84,4.5,Yes,Yes,71,85,95.0,placed,1
4247,8.7,1.0,3,2,87,4.8,Yes,Yes,69,82,44.0,placed,1
4248,8.1,1.0,3,0,81,3.7,No,Yes,55,75,58.0,notplaced,0
4249,7.5,0.0,1,1,66,4.1,No,Yes,70,64,67.0,notplaced,0
4250,8.1,2.0,3,2,87,4.7,Yes,No,73,87,53.0,placed,1
4251,7.8,1.0,2,1,82,4.4,Yes,Yes,55,67,85.0,notplaced,0
4252,8.3,1.0,3,2,87,4.8,Yes,Yes,73,85,91.0,placed,1
4253,8.1,0.0,3,2,85,4.8,Yes,Yes,79,88,80.0,notplaced,0
4254,8.2,1.0,3,2,87,4.6,Yes,Yes,78,82,79.0,placed,1
4255,6.5,0.0,3,0,80,4.4,Yes,Yes,63,68,53.0,notplaced,0
4256,7.5,1.0,2,0,76,3.8,No,Yes,55,84,86.0,notplaced,0
4257,8.2,1.0,3,2,87,4.6,Yes,Yes,77,88,66.0,placed,1
4258,7.5,1.0,2,2,86,4.5,No,Yes,71,80,77.0,notplaced,0
4259,7.7,0.0,2,0,67,3.9,No,No,55,65,90.0,notplaced,0
4260,8.0,2.0,3,2,84,4.7,Yes,Yes,70,85,53.0,placed,1
4261,7.7,0.0,2,0,90,4.5,Yes,Yes,86,84,62.0,placed,1
4262,7.4,0.0,1,1,63,3.5,No,No,56,68,42.0,notplaced,0
4263,7.4,1.0,2,1,60,3.2,No,No,55,68,71.0,notplaced,0
4264,7.7,0.0,1,1,77,4.3,No,Yes,60,72,78.0,notplaced,0
4265,7.0,0.0,2,1,64,4.7,No,Yes,55,62,71.0,notplaced,0
4266,7.9,2.0,3,2,88,4.6,Yes,No,79,79,44.0,placed,1
4267,7.6,1.0,1,1,73,3.7,No,No,55,63,81.0,notplaced,0
4268,8.2,1.0,3,2,87,4.7,Yes,Yes,73,78,63.0,placed,1
4269,8.5,1.0,3,2,90,4.8,Yes,Yes,79,87,91.0,placed,1
4270,7.9,2.0,3,2,83,4.7,Yes,No,77,80,48.0,placed,1
4271,7.9,2.0,1,1,85,4.2,Yes,Yes,79,70,59.0,placed,1
4272,6.8,1.0,1,1,85,3.9,Yes,No,71,62,80.0,notplaced,0
4273,7.6,1.0,1,3,65,4.0,Yes,Yes,55,69,70.0,notplaced,0
4274,7.3,1.0,1,0,68,4.4,No,No,57,61,93.0,notplaced,0
4275,6.9,1.0,2,1,81,4.3,No,Yes,59,68,40.0,notplaced,0
4276,8.3,2.0,2,1,88,4.6,Yes,Yes,80,81,70.0,placed,1
4277,8.3,1.0,3,0,84,4.7,Yes,Yes,77,86,89.0,placed,1
4278,7.5,0.0,3,0,65,4.3,Yes,Yes,79,84,66.0,notplaced,0
4279,8.2,2.0,3,2,90,4.8,Yes,Yes,79,88,41.0,placed,1
4280,7.8,0.0,3,0,74,4.1,No,Yes,68,67,75.0,notplaced,0
4281,7.7,0.0,2,1,81,3.8,Yes,Yes,82,65,58.0,notplaced,0
4282,6.6,1.0,1,0,72,4.2,No,No,55,61,89.0,notplaced,0
4283,8.0,2.0,3,2,90,4.8,Yes,Yes,90,86,61.0,placed,1
4284,8.4,2.0,3,2,90,4.4,Yes,Yes,83,81,68.0,placed,1
4285,8.2,2.0,3,2,90,4.8,Yes,Yes,85,81,58.0,placed,1
4286,7.5,0.0,2,1,87,4.1,Yes,Yes,68,68,79.0,notplaced,0
4287,8.3,0.0,3,0,87,4.4,Yes,Yes,71,66,73.0,placed,1
4288,8.0,2.0,3,2,89,4.8,Yes,No,86,83,82.0,placed,1
4289,6.5,1.0,2,0,86,3.9,No,No,55,67,65.0,notplaced,0
4290,7.4,1.0,2,1,83,4.2,Yes,Yes,59,74,80.0,placed,1
4291,6.5,1.0,1,0,74,4.2,No,Yes,57,71,70.0,notplaced,0
4292,6.7,1.0,2,0,63,3.7,No,No,55,62,75.0,notplaced,0
4293,8.8,1.0,3,2,90,4.8,Yes,Yes,85,81,84.0,placed,1
4294,8.2,2.0,3,2,90,4.8,Yes,Yes,88,80,54.0,placed,1
4295,7.3,1.0,3,3,90,4.7,Yes,Yes,90,82,48.0,placed,1
4296,8.6,2.0,3,2,83,4.8,Yes,No,55,67,95.0,notplaced,0
4297,7.8,1.0,3,1,84,4.5,Yes,Yes,56,88,70.0,notplaced,0
4298,8.6,1.0,3,2,84,4.8,Yes,Yes,73,86,60.0,placed,1
4299,8.5,1.0,3,2,80,4.8,Yes,Yes,84,87,48.0,placed,1
4300,8.1,2.0,3,2,90,4.8,Yes,Yes,86,87,61.0,placed,1
4301,7.7,1.0,3,1,79,4.4,Yes,Yes,70,84,85.0,placed,1
4302,8.5,1.0,0,0,81,4.1,No,No,57,71,77.0,notplaced,0
4303,7.5,2.0,2,0,80,4.8,Yes,Yes,77,72,69.0,placed,1
4304,8.1,0.0,1,1,81,4.5,Yes,Yes,60,78,62.0,placed,1
4305,7.5,1.0,2,2,75,4.3,No,Yes,76,85,54.0,placed,1
4306,8.8,2.0,3,2,88,4.7,Yes,Yes,73,82,61.0,placed,1
4307,8.3,2.0,3,3,83,4.6,Yes,No,78,85,81.0,placed,1
4308,7.5,1.0,2,0,68,3.8,Yes,Yes,55,69,76.0,notplaced,0
4309,8.2,1.0,2,0,79,4.8,No,Yes,56,66,54.0,notplaced,0
4310,6.5,1.0,1,1,74,4.0,No,No,87,67,70.0,notplaced,0
4311,7.6,0.0,1,1,62,3.9,No,No,65,58,86.0,notplaced,0
4312,6.5,1.0,1,0,78,4.1,Yes,Yes,75,84,67.0,notplaced,0
4313,8.6,2.0,3,2,90,4.8,Yes,No,82,87,79.0,placed,1
4314,7.8,0.0,1,1,60,4.1,No,No,55,68,66.0,notplaced,0
4315,6.6,1.0,1,1,60,3.9,No,No,61,73,78.0,notplaced,0
4316,8.5,1.0,2,2,86,4.6,Yes,Yes,73,75,68.0,placed,1
4317,7.3,1.0,1,0,76,4.2,No,Yes,55,66,72.0,notplaced,0
4318,8.6,2.0,3,2,90,4.8,Yes,Yes,84,87,85.0,placed,1
4319,7.6,1.0,1,1,74,4.3,Yes,Yes,61,60,70.0,notplaced,0
4320,8.2,2.0,3,2,90,4.8,Yes,Yes,79,86,55.0,placed,1
4321,7.5,0.0,2,1,70,4.4,Yes,Yes,55,73,84.0,placed,1
4322,8.8,1.0,2,2,85,4.8,Yes,Yes,68,87,87.0,placed,1
4323,7.9,1.0,3,1,71,4.6,Yes,Yes,57,68,84.0,notplaced,0
4324,8.2,0.0,1,0,69,4.8,No,Yes,80,66,66.0,notplaced,0
4325,8.3,2.0,3,2,82,4.7,Yes,Yes,79,82,61.0,placed,1
4326,6.9,1.0,1,1,73,3.6,No,No,71,57,75.0,notplaced,0
4327,7.3,1.0,1,1,79,4.8,Yes,No,83,78,55.0,notplaced,0
4328,7.6,1.0,1,1,62,3.4,No,No,60,62,88.0,notplaced,0
4329,7.4,0.0,1,0,71,4.4,No,No,57,66,79.0,notplaced,0
4330,8.5,2.0,3,2,90,4.2,Yes,No,73,83,88.0,placed,1
4331,8.2,2.0,3,2,75,3.9,Yes,Yes,78,69,72.0,notplaced,0
4332,7.4,1.0,2,1,78,4.4,No,Yes,81,68,76.0,notplaced,0
4333,7.5,1.0,2,2,82,4.8,Yes,Yes,74,86,46.0,notplaced,0
4334,6.6,1.0,2,1,80,4.1,Yes,Yes,58,64,88.0,notplaced,0
4335,8.4,2.0,3,2,90,4.8,Yes,Yes,87,80,41.0,placed,1
4336,8.4,2.0,3,2,90,4.5,Yes,Yes,73,82,70.0,placed,1
4337,7.2,0.0,2,0,82,3.9,Yes,No,69,64,59.0,placed,1
4338,8.1,2.0,3,2,87,4.8,Yes,Yes,78,80,89.0,notplaced,0
4339,8.6,1.0,2,1,83,4.6,No,Yes,62,81,64.0,notplaced,0
4340,8.3,2.0,3,2,90,4.8,Yes,Yes,76,80,53.0,placed,1
4341,7.6,0.0,3,0,78,4.5,Yes,Yes,72,84,69.0,notplaced,0
4342,7.9,1.0,1,1,69,3.9,No,No,62,60,43.0,notplaced,0
4343,8.3,0.0,3,1,90,4.6,Yes,Yes,87,88,86.0,placed,1
4344,7.6,1.0,1,0,69,4.5,No,No,57,62,94.0,notplaced,0
4345,6.5,0.0,1,0,65,4.1,Yes,No,55,67,61.0,notplaced,0
4346,6.5,0.0,2,1,69,3.8,No,No,63,62,92.0,notplaced,0
4347,8.2,2.0,3,0,90,4.8,Yes,Yes,78,78,90.0,placed,1
4348,8.3,1.0,1,1,77,3.4,No,No,58,63,93.0,notplaced,0
4349,8.0,2.0,3,2,90,4.6,Yes,Yes,81,88,85.0,placed,1
4350,8.3,1.0,3,2,77,4.5,Yes,Yes,79,74,82.0,placed,1
4351,7.5,1.0,3,2,68,3.6,Yes,Yes,78,69,68.0,placed,1
4352,8.3,1.0,3,0,82,4.1,No,Yes,76,70,85.0,notplaced,0
4353,7.6,1.0,1,0,76,4.6,No,Yes,59,62,73.0,notplaced,0
4354,7.7,1.0,1,0,76,3.8,No,Yes,75,58,55.0,notplaced,0
4355,8.8,2.0,3,2,90,4.8,Yes,Yes,70,79,80.0,placed,1
4356,7.6,0.0,1,0,68,4.0,No,Yes,56,70,72.0,notplaced,0
4357,6.5,1.0,2,1,68,3.7,No,Yes,55,66,80.0,notplaced,0
4358,7.5,1.0,2,1,78,3.8,No,Yes,65,71,78.0,notplaced,0
4359,7.8,2.0,3,0,90,4.8,Yes,Yes,78,83,43.0,placed,1
4360,7.6,1.0,3,1,86,4.6,Yes,Yes,79,82,71.0,notplaced,0
4361,7.5,1.0,1,1,74,4.6,No,Yes,57,69,42.0,notplaced,0
4362,6.5,1.0,3,1,76,4.8,No,Yes,65,65,94.0,notplaced,0
4363,7.6,1.0,1,0,67,3.8,No,No,62,60,76.0,notplaced,0
4364,8.5,2.0,3,2,90,4.7,Yes,Yes,78,84,45.0,placed,1
4365,7.8,2.0,1,0,88,4.0,No,Yes,55,69,40.0,notplaced,0
4366,8.0,1.0,2,0,85,4.3,No,Yes,59,72,83.0,notplaced,0
4367,8.0,1.0,2,0,76,4.4,Yes,Yes,61,70,73.0,placed,1
4368,8.2,2.0,3,3,81,4.8,Yes,Yes,82,80,52.0,placed,1
4369,7.5,1.0,2,1,77,3.7,No,Yes,55,70,89.0,notplaced,0
4370,7.8,1.0,1,1,73,4.0,No,No,58,61,53.0,notplaced,0
4371,6.6,0.0,2,0,64,3.8,No,Yes,55,70,78.0,notplaced,0
4372,8.2,1.0,3,2,90,4.6,Yes,Yes,75,82,85.0,placed,1
4373,8.4,1.0,3,2,89,4.2,No,No,56,63,70.0,notplaced,0
4374,8.3,0.0,3,2,87,4.7,Yes,Yes,77,83,72.0,placed,1
4375,6.9,1.0,3,1,86,4.5,Yes,Yes,77,84,87.0,placed,1
4376,7.6,1.0,2,0,73,3.8,No,Yes,76,64,86.0,notplaced,0
4377,6.5,1.0,2,0,74,4.0,No,Yes,80,64,87.0,placed,1
4378,8.3,1.0,2,0,70,4.8,Yes,Yes,83,82,49.0,placed,1
4379,7.9,2.0,3,2,88,4.7,Yes,No,81,80,74.0,placed,1
4380,7.7,1.0,1,1,80,4.1,Yes,No,55,69,80.0,notplaced,0
4381,8.5,2.0,3,3,79,4.1,Yes,Yes,69,86,84.0,notplaced,0
4382,6.7,1.0,3,0,73,4.5,Yes,Yes,70,73,87.0,placed,1
4383,8.5,1.0,3,3,70,3.8,Yes,Yes,72,85,56.0,placed,1
4384,7.1,1.0,1,0,79,4.3,Yes,Yes,69,69,79.0,placed,1
4385,8.2,1.0,3,2,90,4.4,Yes,Yes,79,85,93.0,notplaced,0
4386,7.9,2.0,3,2,79,4.1,No,Yes,76,87,94.0,notplaced,0
4387,7.4,1.0,2,1,79,4.4,Yes,Yes,55,62,44.0,placed,1
4388,7.3,1.0,2,1,68,4.6,Yes,No,75,83,80.0,notplaced,0
4389,7.6,1.0,1,0,70,4.5,No,No,69,74,43.0,notplaced,0
4390,8.4,0.0,2,0,69,4.0,Yes,Yes,55,72,50.0,placed,1
4391,8.2,1.0,3,2,85,4.6,Yes,Yes,76,85,51.0,notplaced,0
4392,6.6,2.0,3,0,75,3.9,Yes,Yes,55,81,58.0,notplaced,0
4393,6.8,1.0,1,0,67,4.1,Yes,No,61,71,77.0,notplaced,0
4394,7.7,1.0,1,0,80,4.2,Yes,Yes,79,84,95.0,placed,1
4395,8.3,2.0,3,2,77,4.0,Yes,Yes,55,70,52.0,notplaced,0
4396,8.4,2.0,1,0,84,4.4,Yes,Yes,83,58,92.0,notplaced,0
4397,7.9,0.0,3,2,89,4.5,No,Yes,79,80,87.0,notplaced,0
4398,8.3,2.0,3,2,90,4.8,Yes,Yes,81,81,50.0,placed,1
4399,7.1,1.0,2,2,81,4.8,Yes,Yes,70,84,40.0,notplaced,0
4400,6.8,1.0,2,0,81,4.2,Yes,Yes,72,84,68.0,notplaced,0
4401,6.6,1.0,1,0,86,4.4,Yes,Yes,68,69,76.0,placed,1
4402,7.9,1.0,1,1,70,3.4,No,No,62,71,60.0,notplaced,0
4403,7.4,1.0,1,1,82,3.7,No,No,56,75,40.0,notplaced,0
4404,8.2,0.0,3,2,75,4.6,Yes,Yes,85,62,64.0,placed,1
4405,8.0,2.0,3,2,90,4.3,No,Yes,67,86,83.0,placed,1
4406,8.8,2.0,2,2,89,4.8,Yes,Yes,86,85,91.0,notplaced,0
4407,6.5,1.0,2,0,80,3.8,No,Yes,55,60,84.0,notplaced,0
4408,6.6,0.0,1,0,78,4.8,No,No,62,72,85.0,notplaced,0
4409,8.5,0.0,3,2,90,4.7,Yes,No,84,60,68.0,placed,1
4410,6.8,1.0,2,0,73,4.3,No,Yes,79,62,84.0,placed,1
4411,7.7,1.0,2,0,77,4.2,Yes,Yes,55,69,86.0,placed,1
4412,7.5,1.0,3,1,74,4.7,Yes,Yes,78,68,42.0,placed,1
4413,7.8,1.0,1,0,79,3.8,Yes,Yes,58,61,54.0,notplaced,0
4414,7.9,2.0,3,2,90,4.7,Yes,Yes,77,84,48.0,placed,1
4415,8.7,2.0,3,0,72,4.3,No,Yes,64,66,77.0,placed,1
4416,8.5,1.0,1,0,73,4.0,No,Yes,61,63,94.0,notplaced,0
4417,8.0,1.0,2,0,90,4.7,Yes,Yes,73,80,87.0,placed,1
4418,8.0,2.0,1,0,90,4.3,No,Yes,71,83,59.0,notplaced,0
4419,7.8,1.0,1,0,68,4.3,Yes,Yes,56,72,54.0,notplaced,0
4420,6.5,1.0,2,0,79,4.5,No,Yes,55,67,70.0,notplaced,0
4421,7.8,1.0,1,2,82,4.2,Yes,Yes,55,86,54.0,notplaced,0
4422,6.5,1.0,2,1,74,4.6,Yes,Yes,62,72,76.0,notplaced,0
4423,7.9,1.0,2,1,77,4.4,Yes,No,83,64,92.0,notplaced,0
4424,6.9,2.0,1,2,89,4.7,Yes,Yes,78,81,71.0,placed,1
4425,7.9,2.0,3,2,90,4.8,Yes,Yes,86,79,43.0,placed,1
4426,6.5,1.0,2,0,76,4.1,Yes,Yes,81,83,81.0,placed,1
4427,7.6,1.0,1,0,84,4.5,No,Yes,63,81,48.0,placed,1
4428,7.8,1.0,2,0,72,4.4,Yes,Yes,55,69,59.0,notplaced,0
4429,6.7,0.0,1,1,81,4.1,No,Yes,81,64,46.0,notplaced,0
4430,6.5,1.0,2,0,70,3.9,No,Yes,63,63,74.0,notplaced,0
4431,8.5,2.0,3,2,90,4.6,Yes,Yes,79,81,51.0,placed,1
4432,8.1,1.0,2,1,76,3.7,No,Yes,69,82,79.0,notplaced,0
4433,7.7,0.0,1,0,67,3.8,No,Yes,57,66,83.0,notplaced,0
4434,7.7,0.0,1,0,81,4.4,Yes,Yes,76,68,68.0,notplaced,0
4435,7.8,1.0,3,2,84,4.6,Yes,Yes,66,84,72.0,placed,1
4436,8.3,1.0,1,1,75,3.9,Yes,Yes,55,73,58.0,placed,1
4437,8.5,1.0,3,2,90,4.7,Yes,Yes,75,86,53.0,placed,1
4438,8.1,0.0,1,1,70,3.7,No,Yes,57,69,46.0,notplaced,0
4439,6.6,1.0,3,0,71,4.2,No,No,55,66,42.0,notplaced,0
4440,7.4,0.0,1,1,61,3.8,No,No,62,64,76.0,notplaced,0
4441,8.1,1.0,3,2,69,4.6,Yes,Yes,55,80,49.0,notplaced,0
4442,8.4,2.0,3,2,90,4.8,Yes,Yes,85,82,72.0,placed,1
4443,7.0,1.0,1,1,69,4.0,Yes,Yes,76,65,80.0,notplaced,0
4444,6.8,1.0,2,1,73,4.3,Yes,No,86,71,76.0,notplaced,0
4445,7.7,0.0,2,1,81,4.6,Yes,Yes,59,72,55.0,notplaced,0
4446,8.7,2.0,3,2,90,4.3,Yes,Yes,84,86,95.0,placed,1
4447,8.2,1.0,1,1,69,4.2,No,No,58,62,68.0,notplaced,0
4448,8.1,0.0,1,0,88,4.3,No,No,55,61,85.0,notplaced,0
4449,8.4,1.0,3,0,74,4.6,No,Yes,70,69,58.0,notplaced,0
4450,8.2,1.0,3,2,79,4.8,Yes,Yes,71,82,45.0,placed,1
4451,7.6,2.0,3,1,74,4.2,Yes,Yes,81,63,44.0,notplaced,0
4452,8.9,1.0,3,1,74,4.5,Yes,Yes,62,81,49.0,placed,1
4453,7.7,1.0,2,0,80,4.1,Yes,Yes,73,62,72.0,notplaced,0
4454,7.4,1.0,1,0,71,3.9,No,Yes,55,59,93.0,notplaced,0
4455,8.2,2.0,3,2,90,4.5,Yes,Yes,74,81,40.0,placed,1
4456,8.0,2.0,2,2,86,4.5,Yes,Yes,76,85,95.0,placed,1
4457,8.3,0.0,3,2,90,4.3,Yes,Yes,63,88,55.0,placed,1
4458,7.5,0.0,3,0,88,4.0,No,Yes,71,86,81.0,notplaced,0
4459,8.7,2.0,2,2,90,4.7,Yes,Yes,76,85,67.0,placed,1
4460,8.1,0.0,2,0,78,4.0,No,No,58,68,46.0,notplaced,0
4461,8.2,2.0,3,2,90,4.8,Yes,Yes,85,80,41.0,placed,1
4462,8.5,2.0,3,2,90,4.8,Yes,Yes,90,83,56.0,placed,1
4463,8.0,1.0,3,2,79,4.8,Yes,Yes,83,85,53.0,placed,1
4464,7.2,1.0,1,1,72,4.0,No,Yes,55,69,57.0,placed,1
4465,7.2,1.0,3,0,77,4.6,No,Yes,75,75,43.0,notplaced,0
4466,7.1,2.0,3,0,75,3.5,Yes,No,69,69,69.0,notplaced,0
4467,8.0,2.0,3,2,89,4.8,Yes,Yes,86,81,71.0,placed,1
4468,8.4,2.0,3,1,87,4.7,Yes,Yes,80,82,57.0,placed,1
4469,8.0,2.0,3,2,90,4.8,Yes,Yes,82,81,49.0,placed,1
4470,8.1,2.0,3,2,84,4.6,Yes,Yes,83,88,69.0,placed,1
4471,6.5,1.0,1,0,61,3.6,No,Yes,63,65,50.0,notplaced,0
4472,8.3,0.0,2,2,77,3.8,Yes,Yes,55,74,70.0,notplaced,0
4473,8.1,2.0,3,2,90,4.7,Yes,Yes,77,84,59.0,placed,1
4474,7.8,0.0,2,0,74,4.3,No,No,56,64,80.0,notplaced,0
4475,7.4,2.0,1,2,70,4.3,No,Yes,76,67,62.0,notplaced,0
4476,7.9,1.0,1,1,79,4.0,No,No,55,61,56.0,notplaced,0
4477,6.7,2.0,2,0,65,4.7,No,No,66,62,42.0,notplaced,0
4478,7.2,1.0,1,0,84,4.3,No,Yes,63,67,87.0,notplaced,0
4479,8.3,2.0,1,1,81,4.0,Yes,Yes,55,70,53.0,placed,1
4480,8.1,1.0,2,1,80,4.4,Yes,Yes,76,85,74.0,placed,1
4481,7.5,1.0,3,0,80,4.3,Yes,Yes,73,73,42.0,notplaced,0
4482,8.2,2.0,1,2,81,4.0,Yes,Yes,83,86,50.0,notplaced,0
4483,8.3,1.0,2,1,85,4.8,Yes,Yes,67,82,91.0,placed,1
4484,7.6,1.0,1,0,79,4.0,No,Yes,62,69,80.0,notplaced,0
4485,7.5,1.0,1,1,70,4.6,No,Yes,55,65,43.0,notplaced,0
4486,8.7,1.0,3,0,90,4.2,Yes,Yes,71,68,46.0,placed,1
4487,7.6,0.0,2,0,84,4.2,No,No,74,69,52.0,notplaced,0
4488,7.6,1.0,1,0,88,4.2,Yes,Yes,55,57,92.0,placed,1
4489,7.6,0.0,1,1,76,4.5,No,No,65,68,75.0,notplaced,0
4490,8.3,2.0,2,0,81,4.0,Yes,No,75,82,88.0,placed,1
4491,7.6,0.0,2,1,60,4.3,No,Yes,55,60,44.0,notplaced,0
4492,8.0,2.0,3,1,87,4.7,Yes,Yes,87,86,87.0,placed,1
4493,8.4,1.0,3,1,84,4.5,Yes,Yes,75,88,55.0,placed,1
4494,8.4,2.0,3,2,83,4.8,Yes,No,79,82,66.0,notplaced,0
4495,7.5,2.0,1,0,71,3.4,Yes,No,84,65,49.0,notplaced,0
4496,6.5,1.0,1,0,81,3.9,No,Yes,55,70,82.0,notplaced,0
4497,7.6,1.0,2,1,79,4.2,No,Yes,73,85,72.0,placed,1
4498,7.6,1.0,2,0,74,4.6,No,Yes,59,60,91.0,notplaced,0
4499,8.0,1.0,3,0,81,4.3,Yes,Yes,72,71,51.0,notplaced,0
4500,7.6,0.0,2,0,79,4.0,Yes,Yes,55,70,59.0,notplaced,0
4501,8.6,1.0,3,2,90,4.8,Yes,Yes,74,87,73.0,placed,1
4502,7.2,1.0,2,2,76,3.6,No,No,60,75,80.0,notplaced,0
4503,7.6,1.0,3,2,72,4.2,No,No,55,60,78.0,notplaced,0
4504,7.5,1.0,3,1,89,4.8,Yes,Yes,80,86,87.0,notplaced,0
4505,7.6,0.0,2,1,85,4.6,No,Yes,72,64,63.0,placed,1
4506,7.0,1.0,3,0,90,4.2,No,Yes,72,84,49.0,placed,1
4507,8.0,1.0,3,3,90,4.7,Yes,Yes,68,85,63.0,placed,1
4508,7.4,1.0,1,0,70,4.0,No,Yes,55,67,88.0,notplaced,0
4509,8.1,2.0,3,0,90,4.4,No,Yes,78,86,81.0,placed,1
4510,8.1,1.0,1,0,79,4.4,Yes,Yes,73,88,73.0,notplaced,0
4511,7.4,0.0,1,1,67,4.5,Yes,No,55,68,85.0,notplaced,0
4512,6.8,1.0,2,0,69,3.7,No,Yes,57,71,40.0,notplaced,0
4513,6.9,1.0,3,0,77,4.8,Yes,Yes,80,80,76.0,placed,1
4514,8.2,1.0,3,2,87,4.8,Yes,No,90,85,53.0,placed,1
4515,8.0,1.0,2,2,82,4.7,Yes,Yes,75,73,90.0,placed,1
4516,7.7,1.0,1,1,67,3.9,No,No,55,66,61.0,notplaced,0
4517,8.5,1.0,3,0,76,3.9,Yes,Yes,64,61,42.0,notplaced,0
4518,8.1,2.0,3,1,74,4.0,Yes,No,61,82,51.0,notplaced,0
4519,8.1,2.0,3,0,75,3.5,Yes,Yes,70,64,76.0,notplaced,0
4520,6.7,0.0,3,0,77,4.6,No,No,55,64,59.0,notplaced,0
4521,8.4,1.0,2,1,84,4.3,Yes,Yes,72,67,75.0,notplaced,0
4522,8.2,1.0,0,2,90,4.7,Yes,Yes,73,88,70.0,placed,1
4523,7.5,1.0,2,0,72,4.4,No,Yes,77,69,42.0,placed,1
4524,7.4,1.0,3,2,74,4.6,Yes,Yes,82,66,61.0,notplaced,0
4525,8.4,0.0,2,2,80,4.1,Yes,Yes,75,63,77.0,placed,1
4526,8.2,1.0,2,2,89,4.3,Yes,No,79,80,91.0,placed,1
4527,6.5,0.0,1,1,70,4.2,No,Yes,55,63,47.0,notplaced,0
4528,7.5,2.0,1,0,70,4.6,Yes,No,73,79,92.0,notplaced,0
4529,8.4,2.0,1,1,78,3.9,Yes,Yes,57,62,81.0,notplaced,0
4530,7.6,1.0,2,2,87,3.9,No,No,55,82,92.0,placed,1
4531,8.9,2.0,3,2,90,4.7,Yes,Yes,81,87,67.0,placed,1
4532,6.6,1.0,1,0,77,3.9,No,No,55,70,55.0,notplaced,0
4533,8.7,2.0,3,2,90,4.8,Yes,Yes,83,85,49.0,placed,1
4534,8.7,1.0,3,2,89,4.7,Yes,Yes,79,81,94.0,placed,1
4535,8.5,2.0,3,2,90,4.8,Yes,Yes,72,85,72.0,placed,1
4536,8.5,2.0,3,2,88,4.4,Yes,Yes,88,85,70.0,placed,1
4537,7.4,1.0,3,1,71,4.1,No,Yes,87,64,88.0,placed,1
4538,7.5,1.0,1,0,75,4.4,No,No,68,69,86.0,notplaced,0
4539,7.8,1.0,1,0,77,3.8,No,No,55,57,78.0,notplaced,0
4540,8.6,1.0,2,2,82,4.3,Yes,Yes,82,83,74.0,placed,1
4541,7.7,1.0,2,2,90,4.7,Yes,Yes,58,85,41.0,placed,1
4542,8.3,2.0,3,0,90,4.8,Yes,Yes,87,79,58.0,placed,1
4543,7.4,1.0,1,1,64,3.9,No,No,63,61,89.0,notplaced,0
4544,7.8,1.0,2,0,83,4.7,No,Yes,55,85,58.0,notplaced,0
4545,8.5,0.0,2,0,90,4.4,Yes,Yes,79,61,41.0,placed,1
4546,7.5,1.0,2,1,76,4.4,No,Yes,70,75,77.0,notplaced,0
4547,8.3,0.0,3,0,86,4.5,Yes,Yes,69,78,46.0,placed,1
4548,6.7,1.0,2,1,80,4.5,No,Yes,59,62,48.0,notplaced,0
4549,7.7,1.0,3,2,81,4.8,No,Yes,55,73,47.0,notplaced,0
4550,7.5,1.0,1,3,74,4.6,Yes,Yes,80,65,94.0,placed,1
4551,6.6,1.0,3,0,87,4.7,Yes,Yes,83,84,57.0,placed,1
4552,6.6,1.0,3,2,79,4.5,Yes,Yes,60,71,64.0,placed,1
4553,8.2,2.0,3,0,85,4.7,Yes,Yes,72,87,62.0,placed,1
4554,7.8,1.0,1,0,85,4.0,Yes,Yes,59,75,54.0,notplaced,0
4555,8.0,1.0,1,1,79,4.6,Yes,No,66,67,74.0,notplaced,0
4556,6.5,1.0,1,0,64,4.1,No,No,63,68,92.0,notplaced,0
4557,7.7,1.0,3,0,74,4.7,No,Yes,73,67,68.0,placed,1
4558,8.6,2.0,3,1,90,4.3,Yes,Yes,71,82,82.0,placed,1
4559,6.5,1.0,1,0,65,4.3,No,No,61,70,93.0,notplaced,0
4560,6.9,1.0,1,0,67,3.8,No,No,70,60,79.0,notplaced,0
4561,6.5,1.0,2,1,79,3.9,No,Yes,57,71,84.0,notplaced,0
4562,6.5,1.0,3,1,79,3.5,No,Yes,75,72,75.0,notplaced,0
4563,6.5,1.0,3,1,78,3.2,No,No,79,76,41.0,notplaced,0
4564,8.4,1.0,3,2,75,4.5,Yes,Yes,79,62,59.0,notplaced,0
4565,8.5,2.0,3,2,84,4.7,Yes,Yes,87,80,93.0,placed,1
4566,7.2,1.0,3,0,68,4.4,No,No,84,82,85.0,notplaced,0
4567,7.6,1.0,1,0,81,3.3,Yes,Yes,57,65,81.0,notplaced,0
4568,7.0,1.0,2,2,82,3.9,No,No,62,64,54.0,notplaced,0
4569,8.1,1.0,2,1,68,4.8,Yes,Yes,76,74,72.0,placed,1
4570,7.5,2.0,2,1,63,4.0,Yes,Yes,55,68,42.0,notplaced,0
4571,8.6,0.0,2,1,79,3.8,Yes,Yes,69,86,63.0,placed,1
4572,7.3,1.0,3,1,79,3.3,No,Yes,72,69,73.0,notplaced,0
